"performance_rule_id","card_id","base_spend_amount","base_spend_to","period_term","period_unit","period_unit_value","method","discounted_spend_counts_for_performance","discounted_spend_count_ratio","source_text","exported_at"
"naver-card-1573-performance-1","naver-card-1573","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 용인시 놀이공원 최대60% 현장할인! 용인시 경전철 포함 대중교통 전월 이용금액 30만원 이상 / 70만원 이상 / 150만원 이상 이용 시 1만원 / 2만원 / 4만원 제공 카드 사용등록일로부터 다음 월말까지는 카드 이용금액과 관계 없이 통합할인한도 1만원 국내 5천원, 해외 7천원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 용인시 놀이공원 최대60% 현장할인! 용인시 경전철 포함 대중교통 3%할인 온라인 신청","2026-06-11T13:04:13.065Z"
"naver-card-10291-performance-1","naver-card-10291","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 동물병원 3 전월 이용실적은 전월 1일부터 말일까지 국내·외 가맹점 이용금액을 기준으로 합니다. 전월 이용금액 산정 시 국내 이용금액은 승인시점 기준, 해외 이용금액은 매출표 접수일 기준으로 적용됩니다. 모든 할인서비스는 전월 이용실적이 40만원 이상인 겸용 없음 신규 회원 최대 100% 지급 기준실적 직전 1개월 합계 40만원 이상 혜택요약 동물병원 30% 할인 반려동물 사진관 월 최대 1만원 할인 온라인 신청 주요혜","2026-06-11T13:04:13.065Z"
"naver-card-1715-performance-1","naver-card-1715","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 쿠팡 20% 쇼핑할인! 올리브영 10%, 마트 실적 직전 1개월 합계 50만원 이상 혜택요약 쿠팡 20% 쇼핑할인! 올리브영 10%, 마트 5% 할인까지 온라인 신청 주요혜택 연회비지원 쇼핑 편 1만2천원 신규 회원 최대 100% 지급 기준실적 직전 1개월 합계 50만원 이상 혜택요약 쿠팡 20% 쇼핑할인! 올리브영 10%, 마트 5% 할인까지 온라인 신청 주요혜택 연회비지원 쇼핑 편의점 대형마트 대중교통 일상 곳곳에서","2026-06-11T13:04:13.065Z"
"naver-card-1889-performance-1","naver-card-1889","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 다이소매장 30% 할인, 멤버십 적립 미용실, 카페, 편의점, 영화 할인! 전월 이용금액 30만원 이상 / 70만원 이상 / 150만원 이상 이용시 1만원 / 2만원 / 3만원 제공 카드 수령일부터 다음월말까지는 카드이용실적에 관계없이 월간 통합할인한도(1만원)을 기 좋은 다이소카드 연회비 해외 1만2천원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 다이소매장 30% 할인, 멤버십 적립 미용실, 카페, 편의점, 영","2026-06-11T13:04:13.065Z"
"naver-card-1340-performance-1","naver-card-1340","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 케이티 위즈파크 입장권 3천원 할인! 구단 야구용품 10% 할인! 온라인 신청 전월이용금액 30만원 이상 시 월간 통합할인한도 1만원 전월이용금액 70만원 이상 시 월간 통합할인한도 2만원 전월이용금액 150만원 이상 시 월간 통합할인한도 4만원 월간 통합할인한도란 카드 이용실적에 따라 제공되는 할인한도로 kt wiz야구용 카드 연회비 해외 5천원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 케이티 위즈파크 입장권","2026-06-11T13:04:13.065Z"
"naver-card-10232-performance-1","naver-card-10232","0","","before","month","1","sum","excluded","0","전월실적조건없음, 할인한도없 전월실적조건없음, 할인한도없음 리빙&amp;멤버쉽 연속이용 우대 온라인 신청 주요혜택 연회비지원 쇼핑 외식 대형마트 카페/베이커리 전월실적,할인한도없이 국내외 가맹점 0.5%할인 연회비지 만5천원, 가족겸용 없음 신규 회원 최대 100% 지급 기준실적 조건없음 혜택요약 ALL 전월실적조건없음, 할인한도없음 리빙&amp;멤버쉽 연속이용 우대 온라인 신청 주요혜택 연회비지원 쇼핑 외식 대형마트 카페/베이커리 전월실적,할인한도없이 국내외 가맹점","2026-06-11T13:04:13.065Z"
"naver-card-10591-performance-1","naver-card-10591","5000000","5000000","before","year","1","sum","excluded","0","기준실적 직전 1년 합계 5백만원 이상 혜택요약 새해 설렘을 한 장 실적 직전 1년 합계 5백만원 이상 혜택요약 새해 설렘을 한 장에 담다! 일년 내내 설렘 가득! 온라인 신청 주요혜택 연회비지원 포인트/캐시백 금융 전자금융 이체수수료 면제 환전 시 환율 70% 우대 레저 에버랜드, 롯데월드, 한국민속촌 등 주요 놀이공원 할인! 에버랜드, 롯데월드, 한국민속촌 등 주요 놀이공원 할인! IBK 포인트 신용카드 신규 회원 최대 100% 지급 IBK 포인트 3.8 신용카드","2026-06-11T13:04:13.065Z"
"naver-card-2345-performance-1","naver-card-2345","300000","300000","before","month","1","sum","excluded","0","전월실적 ·20만원 이상: 0.2%적립 ·50만원 이상: 0.4%적립 ·100만원 이상: 0.6%적립 ·150만원 이상: 0.8%적립 ·포인트 적립 제외대상 : 후불 교통요금, 무이자 할부 이용금액, 제세공과금, APT관리비, 대학등록금, 정부지원금 매출 ·추가적립 : 의료, 육아(어린이집, 유치원) 업종 1%~4% 에코머니 포인트 적립 ·전월실적 ·20만원 이상: 1%적립 ·50만원 이상: 2%적립 ·100만원 이상: 3%적립 ·150만원 이상: 4%적립 ·업종별 월","2026-06-11T13:04:13.065Z"
"naver-card-1337-performance-1","naver-card-1337","300000","300000","before","month","1","sum","excluded","0","전월실적에 따라 매월 1일 Syrup App을 통해 발송되며 해당월 말까지 제휴 포인트사 쿠폰으로 전환해야 합니다. 전환 완료 시점부터 1개월의 사용가능 기한이 부여됩니다. 쿠폰 유효기한은 Syrup 푸쉬메시지로 알려드립니다. 서비스 제공조건 쿠폰은 전월실적에 따라 매월 1일 Syrup App을 통해 발송 전월 실적(30만원 이상): 신용카드 6천원 쿠폰금액, 체크카드 3천원 쿠폰금액 제공 전월 실적(50만원 이상): 신용카드 1만원 쿠폰금액, 체크카드 5천원 쿠폰금액","2026-06-11T13:04:13.065Z"
"naver-card-10265-performance-1","naver-card-10265","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 전세계 공항라운지 무료이용서비스 - 온라인 실적 직전 1개월 합계 50만원 이상 혜택요약 전세계 공항라운지 무료이용서비스 - 온라인 신청 주요혜택 포인트/캐시백 바우처 프리미엄 카페/베이커리 ucher 서비스 프리미엄 Premium 서비스 Premium 서비스 카페/베이커리 주요 커피전문점 20% 할인! 공항 커피 무료 제공 주요 커피전문점 20% 할인! 공항 커피 무료 제공 대형마트 백화점·대형마트 10% 할인 백화점","2026-06-11T13:04:13.065Z"
"naver-card-10614-performance-1","naver-card-10614","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 Apple Pay 전용 하이브리드카드 Apple Pay 결제 10 실적 직전 1개월 합계 30만원 이상 혜택요약 Apple Pay 전용 하이브리드카드 Apple Pay 결제 10% 캐시백 온라인 신청 주요혜택 포인 % 캐시백 현대카드Z work Edition2 신규 회원 최대 2만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드ZERO Edition3(포인트형) 신규 회원 최대","2026-06-11T13:04:13.065Z"
"naver-card-10557-performance-1","naver-card-10557","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 해피포인트 적립 실적 직전 1개월 합계 40만원 이상 혜택요약 해피포인트 적립 최대 10% 적립 온라인 신청 주요혜택 연회비지원 쇼핑 카페/베이커리 포인트/캐시백 대한항공) IBK K-패스(신용) 신규 회원 최대 100% 지급 유의사항 카드 이용시, 제공되는 포인트 및 할인혜택 등의 부가서비스는 카드 신규출시 이후 3년 이상 축소, 폐지 없이 유지됩니다. 상기에도 불구하고, 다음과 같은 사유가 발생한 경우 카드사는 부가","2026-06-11T13:04:13.065Z"
"naver-card-10524-performance-1","naver-card-10524","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 KT 통신비 최대 2만원 할인 유무선 구분 없이 KT 통신 실적 직전 1개월 합계 30만원 이상 혜택요약 KT 통신비 최대 2만원 할인 유무선 구분 없이 KT 통신비 할인 온라인 신청 주요혜택 통신 KT통신 내 2만3천원, 해외 2만5천원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 KT 통신비 최대 2만원 할인 유무선 구분 없이 KT 통신비 할인 온라인 신청 주요혜택 통신 KT통신비 최대 2만원 할인+기기 할부","2026-06-11T13:04:13.065Z"
"naver-card-10613-performance-1","naver-card-10613","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 외식·배달앱 5% 적립 편의점·대중교통 5% 적립 온라인 신청 주 전월 실적 관계없이 기본적립혜택 제공 연회비 국내 5천원, 해외 5천원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 외식·배달앱 5% 적립 편의점·대중교통 5% 적립 온라인 신청 주요혜택 포인트/캐시백 체크카드겸용 외식 편의점 대중교통 다른 현대카드 현 인트 적립 현대카드Z work Edition2 신규 회원 최대 2만원 지급 현대카드ZERO Edi","2026-06-11T13:04:13.065Z"
"naver-card-10610-performance-1","naver-card-10610","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 외식·배달앱 3% 캐시백 편의점·대중교통 3% 캐시백 온라인 신청 실적·한도 제한없이 0.3%캐시백제공 연회비 국내 5천원, 해외 5천원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 외식·배달앱 3% 캐시백 % 캐시백 현대카드Z work Edition2 신규 회원 최대 2만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드ZERO Edition3(포인트형) 신규 회원 최대 1","2026-06-11T13:04:13.065Z"
"naver-card-10639-performance-1","naver-card-10639","700000","700000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 70만원 이상 혜택요약 월 최대 4만2천원 통신요금 할인 LG U 전월 실적에 따른 월 할인한도 내에서 승인 순서대로 할인 적용됩니다. • 청구되는 LG U+ 통신요금 자동이체 합계가 월 할인한도 미만일 경우에는 청구되는 통신요금 만큼 할인 적용됩니다. 네이버 신용카드 정보: LG U+ 사장님 통할인 신한카드 신용카드 LG U+ 사장님 통할인 신한카드 공지 U+통신요금 월 최대 4만2천원 할인 연회비 국내 3만5천원, 해외 3만8천원, 가족겸","2026-06-11T13:04:13.065Z"
"naver-card-10501-performance-1","naver-card-10501","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 카드 실적 달 실적 직전 1개월 합계 50만원 이상 혜택요약 카드 실적 달성 시 리빙영역 1%할인 카드 실적 달성시 멤버쉽영역 5%할인 온라인 신청 주요혜택 연회 회원 최대 100% 지급 기준실적 직전 1개월 합계 50만원 이상 혜택요약 카드 실적 달성 시 리빙영역 1%할인 카드 실적 달성시 멤버쉽영역 5%할인 온라인 신청 주요혜택 연회비지원 외식 대형마트 카페/베이커리 편의점 일상에서 누리는 큰 할인! i-기후동행카드","2026-06-11T13:04:13.065Z"
"naver-card-10299-performance-1","naver-card-10299","300000","300000","before","month","1","sum","excluded","0","전월실적 30만원 이상 20% 적립, 60만원 이상 40% 적립 ·월 최대 2만 포인트 적립 ·충전소 멤버십 가입 후 결제카드 등록·이용 또는 충전소 기기 이용 후 현장결제에 한함 ·전기차 충전요금이 아파트관리비 등 다른 이용 건에 포함된 결제 건 제외 ·전기차, 수소차 충전요금 승인 기준은 이용 충전시설, 기기에서 확인 공유 모빌리티 10% 적립 ·쏘카, 투루카, 카카오T바이크, 따릉이(서울), 누비자(창원), 어울링(세종) ·월 최대 5천 포인트 적립 ·현장결제와","2026-06-11T13:04:13.065Z"
"naver-card-10597-performance-1","naver-card-10597","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 특화영역(항공,면세점,여행) 3%적립 최대 5만 하나머니 적립 온라인 신청 주요혜택 포인 실적 조건없음 혜택요약 특화영역(항공,면세점,여행) 3%적립 최대 5만 하나머니 적립 온라인 신청 주요혜택 포인트/캐시백 외화결제 다른 트래블로그 블로그 PRESTIGE 신용카드 CLUB SK (클럽SK) JADE First Centum 부가혜택 및 통합할인한도 - 해외결제 시 수수료가 발생할 수 있으니 [해외결제 및 기타안내] 참조 - 적립 대상이 중복","2026-06-11T13:04:13.065Z"
"naver-card-10486-performance-1","naver-card-10486","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 출근길 통행료 최대 50% 할인 퇴근길 통행료 최대 50% 할인 온라인 신청 주요혜택 하이패스 출퇴근길 실적 조건없음 혜택요약 출근길 통행료 최대 50% 할인 퇴근길 통행료 최대 50% 할인 온라인 신청 주요혜택 하이패스 출퇴근길 통행료 할인받고 기분 지 삼성카드 보유 회원 신청 가능 연회비 국내 2천원 기준실적 조건없음 혜택요약 출근길 통행료 최대 50% 할인 퇴근길 통행료 최대 50% 할인 온라인 신청 주요혜택 하이패스 출퇴근길 통행료 할","2026-06-11T13:04:13.065Z"
"naver-card-10516-performance-1","naver-card-10516","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 청호나이스 렌탈료 최대2.5만원 할인 청호나이스 장기 할부서비스 실적 직전 1개월 합계 30만원 이상 혜택요약 청호나이스 렌탈료 최대2.5만원 할인 청호나이스 장기 할부서비스 및 캐시백 온라인 신청 주요혜택 렌탈 내 2만원, 해외 2만원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 청호나이스 렌탈료 최대2.5만원 할인 청호나이스 장기 할부서비스 및 캐시백 온라인 신청 주요혜택 렌탈 청호나이스 렌탈 이용시, 꼭 필요","2026-06-11T13:04:13.065Z"
"naver-card-10395-performance-1","naver-card-10395","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 대한항공 마일리지 적립 혜택 해외 이용수수료 면제 온라인 신청 주 실적 조건없음 혜택요약 대한항공 마일리지 적립 혜택 해외 이용수수료 면제 온라인 신청 주요혜택 항공마일리지 언제나할인 다른 트래블로그 트래블로그+( 조건없음 혜택요약 대한항공 마일리지 적립 혜택 해외 이용수수료 면제 온라인 신청 주요혜택 항공마일리지 언제나할인 다른 트래블로그 트래블로그+(플러스) 신용카드 트래블로그 PRESTIGE 신용카드 해외수수료 걱정 없이! 항공 마일리지","2026-06-11T13:04:13.065Z"
"naver-card-10396-performance-1","naver-card-10396","500000","1000000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 1백만원 이하 혜택요약 바우처 제공·해외이용 수수료 면 실적 직전 1개월 합계 50만원 이상 1백만원 이하 혜택요약 바우처 제공·해외이용 수수료 면제! 라운지 혜택·항공 마일리지 적립까지! 온라인 신청 S 신용카드 JADE Prime CLUB SK (클럽SK) JADE First Centum 부가혜택 및 통합할인한도 [연회비 청구 및 반환기준] 연회비 청구기준 : 카드 발급일(발급 첫해에는 카드사용등록일)이 속한 카드이용기간의","2026-06-11T13:04:13.065Z"
"naver-card-10320-performance-1","naver-card-10320","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 디지털 콘텐츠·커피·택시 50% 적립 혜택 영역별 적립 한 실적 직전 1개월 합계 50만원 이상 혜택요약 디지털 콘텐츠·커피·택시 50% 적립 혜택 영역별 적립 한도 확인 필요 온라인 신청 주요혜택 바우처 블로그 PRESTIGE 신용카드 CLUB SK (클럽SK) JADE First Centum 부가혜택 및 통합할인한도 서비스 제공 기준 - 모든 적립 서비스는 하나카드에 등록된 가맹점 및 가맹점 업종 기준에 따라 제공","2026-06-11T13:04:13.065Z"
"naver-card-10371-performance-1","naver-card-10371","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 공항라운지 무료 이용 가능 해외·호텔 실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 공항라운지 무료 이용 가능 해외·호텔·상품권 20만원 바우처제공 온라인 신청 주요혜택 바우처 블로그 PRESTIGE 신용카드 CLUB SK (클럽SK) JADE First Centum 부가혜택 및 통합할인한도 서비스 제공 기준 - 모든 적립 서비스는 하나카드에 등록된 가맹점 및 가맹점 업종 기준에 따라 제공 - 후불교통요금","2026-06-11T13:04:13.065Z"
"naver-card-10493-performance-1","naver-card-10493","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 SKT 통신비 최대 1만5천원 할인 SK주유소 최 실적 직전 1개월 합계 40만원 이상 혜택요약 SKT 통신비 최대 1만5천원 할인 SK주유소 최대 2만2천원 할인 온라인 신청 주요혜택 통신 주유 외 7천원, 가족겸용 없음 기준실적 직전 1개월 합계 40만원 이상 혜택요약 SKT 통신비 최대 1만5천원 할인 SK주유소 최대 2만2천원 할인 온라인 신청 주요혜택 통신 주유 외식 카페/베이커리 영화 카드 한 장으로 SK의","2026-06-11T13:04:13.065Z"
"naver-card-10373-performance-1","naver-card-10373","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 해외·항공·면세·여행 60만원 할인! 국 실적 직전 1개월 합계 50만원 이상 혜택요약 해외·항공·면세·여행 60만원 할인! 국내외 공항라운지 연10회 무료 이용 온라인 신청 주요혜택 바우 100만원, 가족 10만원 기준실적 직전 1개월 합계 50만원 이상 혜택요약 해외·항공·면세·여행 60만원 할인! 국내외 공항라운지 연10회 무료 이용 온라인 신청 주요혜택 바우처 레저 쇼핑 프리미엄 포인트/캐시백 카드 한 장으로 누","2026-06-11T13:04:13.065Z"
"naver-card-10035-performance-1","naver-card-10035","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 병원/약국/산후조리원 5% 할인 어린이집/유치원 부모부담금 1 전월 이용금액에 따라 통합할인한도가 차등 적용됩니다. (단, 교통카드는 전전월 기준, 해외이용금액은 매입일자 기준) • 신한카드 전 회원 대상 이벤트 및 타 쿠폰 등의 헤택과 중복 적용 불가 국내전용 없음, 해외겸용 없음 기준실적 직전 1개월 합계 30만원 이상 혜택요약 병원/약국/산후조리원 5% 할인 어린이집/유치원 부모부담금 10%할인 온라인 신청 주요혜","2026-06-11T13:04:13.065Z"
"naver-card-10530-performance-1","naver-card-10530","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 교육·병원 실적 직전 1개월 합계 40만원 이상 혜택요약 교육·병원 10% 청구 할인 정기결제 5% 청구 할인 온라인 신청 주요혜택 연회비지원 교육 의료 통신 신규 회원 최대 1만5천원 지급 기준실적 직전 1개월 합계 40만원 이상 혜택요약 교육·병원 10% 청구 할인 정기결제 5% 청구 할인 온라인 신청 주요혜택 연회비지원 교육 의료 통신 관리비 Home Life에 정기결제를 더한 카드 연회비지원 신규회원 Welcom","2026-06-11T13:04:13.065Z"
"naver-card-710-performance-1","naver-card-710","200000","200000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 20만원 이상 혜택요약 연회비없음! 쇼핑 최대 3% 대중교통 최대 20% 적립 온라인 전월 이용실적 산정 기간] 전월 1일 ~ 말일까지 해당카드(가족카드 포함)로 이용하신 실적 (이용일 기준)을 합산하며 승인취소 및 매입 취소된 금액은 제외됩니다. [이용실적 제외 대상매출] 단 혜택요약 연회비없음! 쇼핑 최대 3% 대중교통 최대 20% 적립 온라인 신청 주요혜택 포인트/캐시백 언제나할인 대중교통 쇼핑 대형마트 다른 그린카드 KB국민 그린카드(","2026-06-11T13:04:13.065Z"
"naver-card-10414-performance-1","naver-card-10414","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 대한항공 마일리지 적립 전 세계 공항 라운지 전월 이용금액 미충족 시 당월 혜택 미제공(단, 해외 이용 금액은 취소 발생월 이용 금액에서 제외) · 대중교통, 정기결제 등 사후 승인 가맹점 이용 금액과 해외 이용 금액은 매출일자 기준으로 리지 적립 현대카드Z work Edition2 신규 회원 최대 2만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드ZERO Edition3(포인","2026-06-11T13:04:13.065Z"
"naver-card-2332-performance-1","naver-card-2332","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 대중교통 10% 청구할인 GS25, CU편의점 10% 청구할인 온 전월 1일 ~ 말일까지 일시불 매입완료 기준) [이용실적 제외 대상] KB국민 톡톡 Pay카드로 ‘할인서비스’받은 이용건 (해당 이용금액 전체), 단기카드대출(현금서비스), 장기카드대출(카드론), 각종 세금 및 공과금, 초/중/고등학교 용카드 정보: KB국민 톡톡Pay카드 신용카드 KB국민 톡톡Pay카드 공지 온오프라인 간편결제 최대 40% 할인 연회비","2026-06-11T13:04:13.065Z"
"naver-card-10642-performance-1","naver-card-10642","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 LG전자 렌탈요금 할인 서비스 LG전자 월 전월 이용금액 기준] ※ 전월 이용금액은 LG전자 신한카드의 전월(1일~말일)의 거래 시점 이용금액(일시불+할부)을 기준으로 반영됩니다. - 해외 이용금액은 매입일자를 기준으로 반영됩니다. - 교통카드 이용금액은 전전 천원, 해외 2만5천원, 가족겸용 없음 기준실적 직전 1개월 합계 30만원 이상 혜택요약 LG전자 렌탈요금 할인 서비스 LG전자 월 최대 2만원 할인 온라인 신청","2026-06-11T13:04:13.065Z"
"naver-card-10488-performance-1","naver-card-10488","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 국내 가맹점 최대 3% 포인트 적립 자동 납부 전월(1일~말일) 이용금액에 따라 서비스별 월 통합 적립한도 내에서 당월(1일~말일) 거래에 대해 마이신한포인트가 적립됩니다. ※ 신한카드 Point Plan(서울시다둥이행복카드)의 모든 적립 서비스는 매 00% 지급 신한카드 Simple Plan 신규 회원 최대 100% 지급 신한카드 K-패스 부가혜택 및 통합할인한도 [발급 대상] • 서울시 거주, 2자녀 이상, 막내 만","2026-06-11T13:04:13.065Z"
"naver-card-10289-performance-1","naver-card-10289","200000","200000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 20만원 이상 혜택요약 만 12세 이상 미성년 가족 신용카드 GS25 현장할인 및 추가증정 행사 온라인 실적 직전 1개월 합계 20만원 이상 혜택요약 만 12세 이상 미성년 가족 신용카드 GS25 현장할인 및 추가증정 행사 온라인 신청 주요혜택 편의점 네이버 신용카드 정보: 신한카드 My TeenS 신용카드 신한카드 My TeenS 공지 GS25 현장 할인 및 추가 증정 연회비 국내 1천원 기준실적 직전 1개월 합계 20만원 이상 혜택요약 만","2026-06-11T13:04:13.065Z"
"naver-card-3076-performance-1","naver-card-3076","200000","200000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 20만원 이상 혜택요약 연회비없음! 쇼핑 최대 3% 대중교통 최대 20% 적립 온라인 전월 이용실적 산정 기간] 전월 1일 ~ 말일까지 해당카드(가족카드 포함)로 이용하신 실적 (이용일 기준)을 합산하며 승인취소 및 매입 취소된 금액은 제외됩니다. [이용실적 제외 대상매출] 단 혜택요약 연회비없음! 쇼핑 최대 3% 대중교통 최대 20% 적립 온라인 신청 주요혜택 포인트/캐시백 언제나할인 대중교통 쇼핑 대형마트 다른 그린카드 KB국민 그린카드(","2026-06-11T13:04:13.065Z"
"naver-card-10412-performance-1","naver-card-10412","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 대한항공 마일리지 적립 전 세계 공항 라운지 실적 직전 1개월 합계 50만원 이상 혜택요약 대한항공 마일리지 적립 전 세계 공항 라운지 무료 이용 온라인 신청 주요혜택 바우처 항공마일리지 프리 리지 적립 현대카드Z work Edition2 신규 회원 최대 2만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드ZERO Edition3(포인트형) 신규 회원 최대 1만5천원 지급 현대카","2026-06-11T13:04:13.065Z"
"naver-card-10448-performance-1","naver-card-10448","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1.5% M포인트 적립 전 세계 전월 이용금액 미충족 시 당월 혜택 미제공(단, 해외 이용 금액은 취소 발생월 이용 금액에서 제외) · 대중교통, 정기결제 등 사후 승인 가맹점 이용 금액과 해외 이용 금액은 매출일자 기준으로 인트 적립 현대카드Z work Edition2 신규 회원 최대 2만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드ZERO Edition3(포","2026-06-11T13:04:13.065Z"
"naver-card-10449-performance-1","naver-card-10449","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1.5% M포인트 적립 전 세계 실적 직전 1개월 합계 50만원 이상 혜택요약 국내외 가맹점 1.5% M포인트 적립 전 세계 공항 라운지 무료 이용 온라인 신청 주요혜택 바우처 포 인트 적립 현대카드Z work Edition2 신규 회원 최대 2만원 지급 현대카드ZERO Edition3(할인형) 신규 회원 최대 1만5천원 지급 현대카드ZERO Edition3(포인트형) 신규 회원 최대 1만5천원 지급 현대","2026-06-11T13:04:13.065Z"
"naver-card-10058-performance-1","naver-card-10058","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 KB Pay이용시 월 최대5만포인트리 매주 포인트리 1천점 적립 온라인 신청 주요 실적 조건없음 혜택요약 KB Pay이용시 월 최대5만포인트리 매주 포인트리 1천점 적립 온라인 신청 주요혜택 포인트/캐시백 다른 간편결제 카드 KB 지급 KB국민 K-패스카드 KB국민행복카드 KB국민 기후동행카드 KB국민 하이패스 2.0 부가혜택 및 통합할인한도 [이용 전 확인 사항] KB국민 KB Pay 챌린지카드는 가족카드 발급이 불가합니다. KB국민 KB","2026-06-11T13:04:13.065Z"
"naver-card-10544-performance-1","naver-card-10544","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 힐튼아너스 1.5천원당 최대8P 적립 힐튼 실적 직전 1개월 합계 50만원 이상 혜택요약 힐튼아너스 1.5천원당 최대8P 적립 힐튼호텔숙박권&amp;공항라운지 무료서비스 온라인 신청 주요혜택 회원 최대 100% 지급 LOCA 365 신규 회원 최대 100% 지급 롯데카드 텔로 SE 부가혜택 및 통합할인한도 [연회비] 국내전용: 497,000원 해외겸용(AMEX): 500,000원 가족카드 : 100,000원 [실적 산정","2026-06-11T13:04:13.065Z"
"naver-card-10585-performance-1","naver-card-10585","400000","400000","before","month","1","sum","excluded","0","전월실적 채워드림] 서비스 소개 전월 이용실적이 부족해 이번달 할인혜택을 못받을때, 전월실적 40만원이상 80만원미만 구간 할인혜택을 받으실수있도록 NEED Pay카드의 전월실적을 채워드리는 서비스 서비스 대상 전월 이용실적 KB국민 NEED Pay 카드 신용카드 KB국민 NEED Pay 카드 공지 자주쓰는 간편결제 최대 15% 할인 연회비 국내 1만9천원, 해외 1만9천원 신규 회원 최대 2만원 지급 기준실적 직전 1개월 합계 40만원 이상 혜택요약 온라인패션몰 최대","2026-06-11T13:04:13.065Z"
