"benefit_id","card_id","category","benefit_name","reward_type","reward_rate","fixed_reward_amount","monthly_cap","min_transaction_amount","previous_month_spend_required","merchant_scope","discounted_spend_counts_for_performance","performance_band","excluded_items","note","exported_at"
"naver-card-10304-shopping-0","naver-card-10304","shopping","포인트/캐시백","cashback","0.01","","5000","","0","포인트/캐시백","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10490-dining-0","naver-card-10490","dining","외식","discount","0.1","","5000","","400000","외식","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10490-convenience-1","naver-card-10490","convenience","편의점","discount","0.1","","5000","","400000","편의점","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","편의점 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10490-shopping-2","naver-card-10490","shopping","쇼핑","discount","0.1","","5000","","400000","쇼핑","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10490-fuel-3","naver-card-10490","fuel","주유","discount","0.1","","5000","","400000","주유","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10490-transport-4","naver-card-10490","transport","대중교통","discount","0.1","","5000","","400000","대중교통","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대중교통 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1573-etc-0","naver-card-1573","etc","레저","discount","0.03","","2500","","300000","레저","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","레저 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1573-mart-1","naver-card-1573","mart","대형마트","discount","0.03","","2500","","300000","대형마트","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1573-fuel-2","naver-card-1573","fuel","주유","discount","0.03","","2500","","300000","주유","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1573-dining-3","naver-card-1573","dining","외식","discount","0.03","","2500","","300000","외식","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1573-coffee-4","naver-card-1573","coffee","카페/베이커리","discount","0.03","","2500","","300000","카페/베이커리","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10291-shopping-0","naver-card-10291","shopping","쇼핑","discount","0.1","","2500","","400000","쇼핑","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10291-coffee-1","naver-card-10291","coffee","카페/베이커리","discount","0.1","","2500","","400000","카페/베이커리","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10291-mart-2","naver-card-10291","mart","대형마트","discount","0.1","","2500","","400000","대형마트","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10291-convenience-3","naver-card-10291","convenience","편의점","discount","0.1","","2500","","400000","편의점","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","편의점 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10291-etc-4","naver-card-10291","etc","반려동물","discount","0.1","","2500","","400000","반려동물","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","반려동물 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10444-shopping-0","naver-card-10444","shopping","쇼핑","discount","0.1","","5000","","400000","쇼핑","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10444-etc-1","naver-card-10444","etc","문화","discount","0.1","","5000","","400000","문화","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","문화 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10444-dining-2","naver-card-10444","dining","외식","discount","0.1","","5000","","400000","외식","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10444-coffee-3","naver-card-10444","coffee","카페/베이커리","discount","0.1","","5000","","400000","카페/베이커리","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10444-convenience-4","naver-card-10444","convenience","편의점","discount","0.1","","5000","","400000","편의점","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","편의점 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1715-shopping-0","naver-card-1715","shopping","쇼핑","discount","0.1","","8000","","500000","쇼핑","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1715-convenience-1","naver-card-1715","convenience","편의점","discount","0.1","","8000","","500000","편의점","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","편의점 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1715-mart-2","naver-card-1715","mart","대형마트","discount","0.1","","8000","","500000","대형마트","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1715-transport-3","naver-card-1715","transport","대중교통","discount","0.1","","8000","","500000","대중교통","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대중교통 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1715-fuel-4","naver-card-1715","fuel","주유","discount","0.1","","8000","","500000","주유","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1889-shopping-0","naver-card-1889","shopping","쇼핑","point","0.1","","3000","","300000","쇼핑","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1889-medical-1","naver-card-1889","medical","뷰티","point","0.1","","3000","","300000","뷰티","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","뷰티 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1889-coffee-2","naver-card-1889","coffee","카페/베이커리","point","0.1","","3000","","300000","카페/베이커리","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1889-etc-3","naver-card-1889","etc","영화","point","0.1","","3000","","300000","영화","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","영화 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1889-mart-4","naver-card-1889","mart","대형마트","point","0.1","","3000","","300000","대형마트","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1340-mart-0","naver-card-1340","mart","대형마트","discount","0.1","","10000","","300000","대형마트","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1340-fuel-1","naver-card-1340","fuel","주유","discount","0.1","","10000","","300000","주유","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1340-etc-2","naver-card-1340","etc","영화","discount","0.1","","10000","","300000","영화","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","영화 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1340-dining-3","naver-card-1340","dining","외식","discount","0.1","","10000","","300000","외식","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1340-shopping-4","naver-card-1340","shopping","쇼핑","discount","0.1","","10000","","300000","쇼핑","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10389-fuel-0","naver-card-10389","fuel","주유","cashback","0.01","","8000","","500000","주유","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10389-etc-1","naver-card-10389","etc","납부 혜택","cashback","0.01","","8000","","500000","납부 혜택","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","납부 혜택 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10232-shopping-0","naver-card-10232","shopping","쇼핑","discount","0.005","","5000","","0","쇼핑","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10232-dining-1","naver-card-10232","dining","외식","discount","0.005","","5000","","0","외식","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10232-mart-2","naver-card-10232","mart","대형마트","discount","0.005","","5000","","0","대형마트","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10232-coffee-3","naver-card-10232","coffee","카페/베이커리","discount","0.005","","5000","","0","카페/베이커리","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10232-convenience-4","naver-card-10232","convenience","편의점","discount","0.005","","5000","","0","편의점","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","편의점 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10591-shopping-0","naver-card-10591","shopping","포인트/캐시백","cashback","0.01","","5000","","0","포인트/캐시백","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10591-etc-1","naver-card-10591","etc","금융","cashback","0.01","","5000","","0","금융","unknown","실적 조건 없음","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","금융 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2345-etc-0","naver-card-2345","etc","국민행복카드","discount","0.03","","5000","","300000","국민행복카드","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","국민행복카드 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2345-medical-1","naver-card-2345","medical","의료","discount","0.03","","5000","","300000","의료","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","의료 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2345-shopping-2","naver-card-2345","shopping","쇼핑","discount","0.03","","5000","","300000","쇼핑","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2345-education-3","naver-card-2345","education","교육","discount","0.03","","5000","","300000","교육","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","교육 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2345-transport-4","naver-card-2345","transport","대중교통","discount","0.03","","5000","","300000","대중교통","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대중교통 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-1337-shopping-0","naver-card-1337","shopping","포인트/캐시백","cashback","0.01","","10000","","300000","포인트/캐시백","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10194-etc-0","naver-card-10194","etc","언제나할인","cashback","0.008","","5000","","200000","언제나할인","unknown","20만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","언제나할인 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10194-transport-1","naver-card-10194","transport","대중교통","cashback","0.008","","5000","","200000","대중교통","unknown","20만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대중교통 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10194-shopping-2","naver-card-10194","shopping","포인트/캐시백","cashback","0.008","","5000","","200000","포인트/캐시백","unknown","20만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2348-etc-0","naver-card-2348","etc","경차유류환급","discount","0.03","","5000","","300000","경차유류환급","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","경차유류환급 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2348-fuel-1","naver-card-2348","fuel","주유","discount","0.03","","5000","","300000","주유","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","주유 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2348-convenience-2","naver-card-2348","convenience","편의점","discount","0.03","","5000","","300000","편의점","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","편의점 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2348-medical-3","naver-card-2348","medical","의료","discount","0.03","","5000","","300000","의료","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","의료 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2348-coffee-4","naver-card-2348","coffee","카페/베이커리","discount","0.03","","5000","","300000","카페/베이커리","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10265-shopping-0","naver-card-10265","shopping","포인트/캐시백","cashback","0.01","","8000","","500000","포인트/캐시백","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10265-etc-1","naver-card-10265","etc","프리미엄","cashback","0.01","","8000","","500000","프리미엄","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","프리미엄 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10265-coffee-2","naver-card-10265","coffee","카페/베이커리","cashback","0.01","","8000","","500000","카페/베이커리","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10265-mart-3","naver-card-10265","mart","대형마트","cashback","0.01","","8000","","500000","대형마트","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10265-transport-4","naver-card-10265","transport","대중교통","cashback","0.01","","8000","","500000","대중교통","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대중교통 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10594-shopping-0","naver-card-10594","shopping","바우처","cashback","0.01","","8000","","500000","바우처","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","바우처 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10594-etc-1","naver-card-10594","etc","프리미엄","cashback","0.01","","8000","","500000","프리미엄","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","프리미엄 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10594-dining-2","naver-card-10594","dining","외식","cashback","0.01","","8000","","500000","외식","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10594-medical-3","naver-card-10594","medical","의료","cashback","0.01","","8000","","500000","의료","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","의료 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10594-mart-4","naver-card-10594","mart","대형마트","cashback","0.01","","8000","","500000","대형마트","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10614-shopping-0","naver-card-10614","shopping","포인트/캐시백","cashback","0.1","","5000","","300000","포인트/캐시백","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","포인트/캐시백 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10614-etc-1","naver-card-10614","etc","체크카드겸용","cashback","0.1","","5000","","300000","체크카드겸용","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","체크카드겸용 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10614-dining-2","naver-card-10614","dining","외식","cashback","0.1","","5000","","300000","외식","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10614-medical-3","naver-card-10614","medical","뷰티","cashback","0.1","","5000","","300000","뷰티","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","뷰티 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10614-mart-4","naver-card-10614","mart","대형마트","cashback","0.1","","5000","","300000","대형마트","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10557-shopping-0","naver-card-10557","shopping","쇼핑","cashback","0.1","","5000","","400000","쇼핑","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","쇼핑 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10557-coffee-1","naver-card-10557","coffee","카페/베이커리","cashback","0.1","","5000","","400000","카페/베이커리","unknown","40만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","카페/베이커리 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10524-telecom-0","naver-card-10524","telecom","통신","discount","0.03","","10000","","300000","통신","unknown","30만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","통신 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10316-shopping-0","naver-card-10316","shopping","바우처","cashback","0.01","","8000","","500000","바우처","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","바우처 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10316-etc-1","naver-card-10316","etc","레저","cashback","0.01","","8000","","500000","레저","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","레저 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10639-telecom-0","naver-card-10639","telecom","통신","discount","0.03","","42000","","700000","통신","unknown","70만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","통신 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10501-dining-0","naver-card-10501","dining","외식","discount","0.05","","8000","","500000","외식","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","외식 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10501-mart-1","naver-card-10501","mart","대형마트","discount","0.05","","8000","","500000","대형마트","unknown","50만원 이상","상품권 | 선불카드 충전 | 세금 | 공과금 | 연회비 | 수수료","대형마트 영역은 네이버 카드 상세에서 수집한 혜택 카테고리를 기준으로 임시 계산합니다.","2026-06-11T11:14:42.801Z"
