"card_id","source_card_id","card_name","issuer","card_type","status","review_status","summary","annual_fee","previous_spend","advertised_benefit","monthly_cap","last_verified_at","best_for","cautions","strengths","weaknesses","exported_at"
"naver-card-10566","10566","KB국민 NEED Edu카드","KB국민","credit","active","needs_review","KBPay 결제시 교육비 최대 10%","25000","400000","KBPay 결제시 교육비 최대 10%","15000","2026-06-10","교육 | 의료 | 카페/베이커리","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","교육, 의료, 카페/베이커리 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10411","10411","the Green Edition3","현대","credit","active","needs_review","여행,해외 5% 특별 적립","150000","1000000","여행,해외 5% 특별 적립","48000","2026-06-10","바우처 | 포인트/캐시백 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 포인트/캐시백, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-2612","2612","KB국민 The Easy카드","KB국민","credit","active","needs_review","국내해외가맹점 0.7%적립 또는 할인","15000","240000","국내해외가맹점 0.7%적립 또는 할인","20000","2026-06-10","포인트/캐시백 | 대형마트 | 편의점","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 대형마트, 편의점 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-99","99","KB국민 와이즈카드","KB국민","credit","active","needs_review","많이 쓴 곳 알아서 최대 5%적립","5000","300000","많이 쓴 곳 알아서 최대 5%적립","20000","2026-06-10","포인트/캐시백 | 교육 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 교육, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10412","10412","the Red Stripe Edition2(마일리지형)","현대","credit","active","needs_review","대한항공 마일리지 적립","500000","500000","대한항공 마일리지 적립","32000","2026-06-10","바우처 | 항공마일리지 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 항공마일리지, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10529","10529","현대카드D","현대","credit","active","needs_review","일반음식점, 배달앱 10% 청구 할인","15000","400000","일반음식점, 배달앱 10% 청구 할인","20000","2026-06-10","외식 | 카페/베이커리 | 편의점","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","외식, 카페/베이커리, 편의점 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10339","10339","현대카드Z play","현대","credit","active","needs_review","쇼핑·문화·외식·해외 10% 할인","20000","500000","쇼핑·문화·외식·해외 10% 할인","24000","2026-06-10","쇼핑 | 외식 | 영화","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 외식, 영화 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10478","10478","KB국민 올라운드카드","KB국민","credit","active","needs_review","주유소, 충전소 100원/L 청구할인","15000","400000","주유소, 충전소 100원/L 청구할인","20000","2026-06-10","포인트/캐시백 | 주유 | 대형마트","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 주유, 대형마트 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10302","10302","아메리칸 익스프레스 블루 KB국민카드","KB국민","credit","active","needs_review","OTT, 패밀리레스토랑 30% 할인","19000","300000","OTT, 패밀리레스토랑 30% 할인","20000","2026-06-10","쇼핑 | 주유 | 편의점","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 주유, 편의점 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-3717","3717","KB국민 Easy all 티타늄카드","KB국민","credit","active","needs_review","많이 쓴 영역 알아서 자동 캐시백!","30000","500000","많이 쓴 영역 알아서 자동 캐시백!","32000","2026-06-10","문화 | 영화 | 카페/베이커리","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","문화, 영화, 카페/베이커리 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-1692","1692","KB국민 청춘대로 톡톡카드","KB국민","credit","active","needs_review","버거/패스트푸드 최대 30% 청구할인","10000","300000","버거/패스트푸드 최대 30% 청구할인","20000","2026-06-10","카페/베이커리 | 외식 | 간편결제","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","카페/베이커리, 외식, 간편결제 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-3638","3638","KB국민 마이핏카드(할인형)","KB국민","credit","active","needs_review","외식·마트·주유·통신 등 생활영역","10000","300000","외식·마트·주유·통신 등 생활영역","20000","2026-06-10","외식 | 카페/베이커리 | 편의점","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","외식, 카페/베이커리, 편의점 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10499","10499","현대카드 X Save","현대","credit","active","needs_review","국내외 가맹점 1% 청구 할인","30000","500000","국내외 가맹점 1% 청구 할인","32000","2026-06-10","포인트/캐시백 | 프리미엄 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 프리미엄, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-2856","2856","KB국민 Easy on카드","KB국민","credit","active","needs_review","야놀자·여기어때·데일리호텔 5% 할인","20000","500000","야놀자·여기어때·데일리호텔 5% 할인","32000","2026-06-10","레저 | 외식 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","레저, 외식, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-2857","2857","KB국민 Easy Pick카드","KB국민","credit","active","needs_review","쇼핑·마트·주유·교통 5% 기본적립","20000","500000","쇼핑·마트·주유·교통 5% 기본적립","32000","2026-06-10","대형마트 | 주유 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","대형마트, 주유, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-1451","1451","KB국민 다담카드","KB국민","credit","active","needs_review","생활, 교육, 직장인, 쇼핑, 레저","15000","300000","생활, 교육, 직장인, 쇼핑, 레저","20000","2026-06-10","대중교통 | 주유 | 포인트/캐시백","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","대중교통, 주유, 포인트/캐시백 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10336","10336","현대카드X","현대","credit","active","needs_review","국내외 가맹점 1% 청구 할인","50000","500000","국내외 가맹점 1% 청구 할인","32000","2026-06-10","포인트/캐시백 | 프리미엄 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 프리미엄, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10498","10498","현대카드 X Cut","현대","credit","active","needs_review","국내외 가맹점 1% 청구 할인","30000","500000","국내외 가맹점 1% 청구 할인","32000","2026-06-10","포인트/캐시백 | 프리미엄 | 편의점","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 프리미엄, 편의점 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10058","10058","KB국민 KB Pay 챌린지카드","KB국민","credit","active","needs_review","KB Pay이용시 월 최대5만포인트리","15000","0","KB Pay이용시 월 최대5만포인트리","54000","2026-06-10","포인트/캐시백","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10453","10453","롯데멤버스 카드 - 프리미엄","롯데","credit","active","needs_review","롯데멤버스 LPOINT 0.7% 적립","150000","500000","롯데멤버스 LPOINT 0.7% 적립","32000","2026-06-10","포인트/캐시백 | 카페/베이커리 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 카페/베이커리, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10448","10448","the Red(M포인트형)","현대","credit","active","needs_review","국내외 가맹점 1.5% M포인트 적립","300000","500000","국내외 가맹점 1.5% M포인트 적립","32000","2026-06-10","바우처 | 포인트/캐시백 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 포인트/캐시백, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10301","10301","아메리칸 익스프레스 로즈골드 KB국민카드","KB국민","credit","active","needs_review","KB Pay 결제시 최대 10% 할인","19000","300000","KB Pay 결제시 최대 10% 할인","20000","2026-06-10","쇼핑 | 대형마트 | 카페/베이커리","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 대형마트, 카페/베이커리 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-3076","3076","KB국민 그린카드(서울형)","KB국민","credit","active","needs_review","연회비없음! 쇼핑 최대 3%","0","200000","연회비없음! 쇼핑 최대 3%","20000","2026-06-10","포인트/캐시백 | 언제나할인 | 대중교통","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 언제나할인, 대중교통 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10475","10475","KB국민 WE:SH All+ 카드","KB국민","credit","active","needs_review","쇼핑멤버십 50%, OTT 10%할인","55000","400000","쇼핑멤버십 50%, OTT 10%할인","15000","2026-06-10","언제나할인 | 쇼핑 | 문화","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 쇼핑, 문화 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10620","10620","KB NEED Global 카드","KB국민","credit","active","needs_review","해외 가맹점 3.5% 청구할인","30000","0","해외 가맹점 3.5% 청구할인","10000","2026-06-10","언제나할인","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10422","10422","KB국민 HERITAGE Classic (스카이패스형)","KB국민","credit","active","needs_review","온라인항공 1500원당 최대2마일적립","157000","110000","온라인항공 1500원당 최대2마일적립","20000","2026-06-10","항공마일리지 | 바우처 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","항공마일리지, 바우처, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10459","10459","현대카드 Boutique - Copper","현대","credit","active","needs_review","연간 보너스 5만원 크레딧 제공","80000","500000","연간 보너스 5만원 크레딧 제공","32000","2026-06-10","포인트/캐시백 | 바우처 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 바우처, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10460","10460","현대카드 Boutique - Satin","현대","credit","active","needs_review","연간 보너스 5만원 크레딧 제공","80000","500000","연간 보너스 5만원 크레딧 제공","32000","2026-06-10","포인트/캐시백 | 바우처 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 바우처, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10466","10466","현대카드 Summit CE","현대","credit","active","needs_review","국내외 가맹점 1.5% M포인트 적립","80000","500000","국내외 가맹점 1.5% M포인트 적립","32000","2026-06-10","포인트/캐시백 | 바우처 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 바우처, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10481","10481","KB YOU Wish up 카드","KB국민","credit","active","needs_review","온라인쇼핑 KBPay결제 5%청구할인","50000","400000","온라인쇼핑 KBPay결제 5%청구할인","20000","2026-06-10","간편결제 | 외식 | 편의점","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","간편결제, 외식, 편의점 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10449","10449","the Red Stripe Edition2(M포인트형)","현대","credit","active","needs_review","국내외 가맹점 1.5% M포인트 적립","500000","500000","국내외 가맹점 1.5% M포인트 적립","32000","2026-06-10","바우처 | 포인트/캐시백 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 포인트/캐시백, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10461","10461","현대카드 Boutique - Velvet","현대","credit","active","needs_review","연간 보너스 5만원 크레딧 제공","80000","500000","연간 보너스 5만원 크레딧 제공","32000","2026-06-10","포인트/캐시백 | 바우처 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 바우처, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10510","10510","KB전통시장온누리카드","KB국민","credit","active","needs_review","전통시장 가맹점 최대10% 청구할인","20000","400000","전통시장 가맹점 최대10% 청구할인","10000","2026-06-10","생활 | 포인트/캐시백 | 간편결제","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","생활, 포인트/캐시백, 간편결제 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-835","835","국방복지카드 KB국민 Prestige Members카드","KB국민","credit","active","needs_review","스포츠용품점 5% 국방복지포인트 적립","0","300000","스포츠용품점 5% 국방복지포인트 적립","15000","2026-06-10","포인트/캐시백 | 레저 | 주유","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 레저, 주유 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-1470","1470","KB국민 가온글로벌카드","KB국민","credit","active","needs_review","해외가맹점 최대 3% 포인트리 적립","15000","200000","해외가맹점 최대 3% 포인트리 적립","15000","2026-06-10","포인트/캐시백 | 쇼핑 | 카페/베이커리","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 쇼핑, 카페/베이커리 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10386","10386","KB국민 WE:SH Daily 카드","KB국민","credit","active","needs_review","실적조건없이 국내가맹점0.5%청구할인","15000","0","실적조건없이 국내가맹점0.5%청구할인","20000","2026-06-10","언제나할인 | 쇼핑 | 편의점","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 쇼핑, 편의점 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10489","10489","현대카드M-경차전용카드 Edition2(유류세환급)","현대","credit","active","needs_review","경차 유류세 연간 최대 30만원 환급","0","300000","경차 유류세 연간 최대 30만원 환급","15000","2026-06-10","경차유류환급 | 주유 | 포인트/캐시백","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","경차유류환급, 주유, 포인트/캐시백 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10574","10574","KB국민 All 카드","KB국민","credit","active","needs_review","국내가맹점1%,해외가맹점2% 청구할인","20000","400000","국내가맹점1%,해외가맹점2% 청구할인","15000","2026-06-10","언제나할인 | 쇼핑 | 문화","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 쇼핑, 문화 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10423","10423","KB국민 HERITAGE Classic (할인형)","KB국민","credit","active","needs_review","생활밀착 영역 최대 1.2% 청구할인","127000","500000","생활밀착 영역 최대 1.2% 청구할인","32000","2026-06-10","언제나할인 | 바우처 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 바우처, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10627","10627","신한법인카드 Untact+","신한","credit","active","needs_review","국내 온라인 간편결제 0.2% 적립","5000","0","국내 온라인 간편결제 0.2% 적립","10000","2026-06-10","법인","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","법인 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10570","10570","LOCA Biz","롯데","credit","active","needs_review","사업경비영역 최대 3% 결제일 할인","30000","500000","사업경비영역 최대 3% 결제일 할인","32000","2026-06-10","언제나할인 | 사업자 | 카페/베이커리","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 사업자, 카페/베이커리 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10569","10569","디지로카 Link","롯데","credit","active","needs_review","가족 합산시 국내외가맹점 최대2%할인","30000","0","가족 합산시 국내외가맹점 최대2%할인","10000","2026-06-10","카페/베이커리 | 편의점 | 대형마트","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","카페/베이커리, 편의점, 대형마트 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10059","10059","KB국민 Green Wave 1.5℃ 카드","KB국민","credit","active","needs_review","친환경마켓 20% 포인트리 적립","15000","400000","친환경마켓 20% 포인트리 적립","20000","2026-06-10","포인트/캐시백 | 주유 | 대중교통","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백, 주유, 대중교통 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10619","10619","KB YOU Wish카드","KB국민","credit","active","needs_review","일상팩 선택시 영화관 30% 청구할인","15000","400000","일상팩 선택시 영화관 30% 청구할인","20000","2026-06-10","간편결제 | 외식 | 편의점","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","간편결제, 외식, 편의점 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10371","10371","JADE Prime","SK","credit","active","needs_review","국내외 공항라운지 무료 이용 가능","295000","200000","국내외 공항라운지 무료 이용 가능","10000","2026-06-10","바우처 | 프리미엄 | 포인트/캐시백","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 프리미엄, 포인트/캐시백 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10628","10628","신한법인카드 SKYPASS","신한","credit","active","needs_review","법인카드 대한항공 마일리지 적립","20000","0","법인카드 대한항공 마일리지 적립","10000","2026-06-10","법인","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","법인 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-2533","2533","신한카드 Deep On Platinum+","신한","credit","active","needs_review","온라인 간편결제 최대 20% 할인","30000","300000","온라인 간편결제 최대 20% 할인","20000","2026-06-10","간편결제 | 편의점 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","간편결제, 편의점, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
